scenario,metric,value,low,high
HPV-Faster 35%,dalys,343659.10503617954,282444.07330281124,526403.526645493
HPV-Faster 35%,screens,230988.7239000001,48550.821399999695,589996.73024
HPV-Faster 35%,ablations,151460.6913,117921.90302,284900.98569999996
HPV-Faster 35%,leeps,11020.738599999999,2144.5761599999983,15041.81889999999
HPV-Faster 35%,cancer_treatments,18169.3258,14029.10237999999,36666.29517999999
HPV-Faster 35%,vaccinations,1489.2890000008047,-47299.81864000056,19569.257459999433
HPV-Faster 35%,txvs,0.0,0.0,0.0
HPV-Faster 35%,excisions,0.0,0.0,0.0
"Mass TxV 90/0, 70%",asr_cancer_incidence,165.24472280608518,133.53302630056865,204.58956362195516
"Mass TxV 90/0, 70%",cancer_incidence,186.30898103117943,148.4205067873001,236.00705217719073
"Mass TxV 90/0, 70%",cancer_incidence_with_hiv,666.9009767770767,386.3417802333832,970.355917429924
"Mass TxV 90/0, 70%",cancer_incidence_no_hiv,180.802329570055,145.81467784643172,233.65572416484352
"Mass TxV 90/0, 70%",cancers,25182.38494665639,20031.529920887795,33461.0425606042
"Mass TxV 90/0, 70%",cancers_with_hiv,601.6727317329003,400.6187010319642,876.5954505765487
"Mass TxV 90/0, 70%",cancers_no_hiv,24132.43803156441,19350.330933259487,32775.079535938836
"Mass TxV 90/0, 70%",cancer_deaths,21186.623107513642,16785.179682517362,26184.973286337074
"Mass TxV 90/0, 70%",yll,428990.90351637884,378406.1664429173,712658.6974985116
"Mass TxV 90/0, 70%",yld,34474.52198827188,27676.75433956602,48243.10114745064
"Mass TxV 90/0, 70%",dalys,463191.12521227787,406082.92078248307,760901.7986459623
"Mass TxV 90/0, 70%",screens,740325.5619000001,625322.6653200001,1380630.4745599998
"Mass TxV 90/0, 70%",ablations,304112.81380000006,258480.99884,502635.0375
"Mass TxV 90/0, 70%",leeps,17573.6102,10693.095020000004,25734.913919999995
"Mass TxV 90/0, 70%",cancer_treatments,25020.055199999995,15458.819820000004,44112.740180000015
"Mass TxV 90/0, 70%",vaccinations,-12658.95650000032,-55997.26639999989,49176.3227799991
"Mass TxV 90/0, 70%",txvs,-6564785.9120000005,-7182155.774060001,-6176677.1986
"Mass TxV 90/0, 70%",excisions,0.0,0.0,0.0
"Mass TxV 50/90, 70%",asr_cancer_incidence,323.79259929321165,293.5479310279132,425.2891656907308
"Mass TxV 50/90, 70%",cancer_incidence,322.48812463879585,292.9212333992124,431.9198158562183
"Mass TxV 50/90, 70%",cancer_incidence_with_hiv,1318.8252140283585,1130.8517392635345,1666.0686552762984
"Mass TxV 50/90, 70%",cancer_incidence_no_hiv,314.0570347607136,285.0082346573472,421.39350266456603
"Mass TxV 50/90, 70%",cancers,39956.12959623582,35636.300574982415,53817.23697208536
"Mass TxV 50/90, 70%",cancers_with_hiv,1273.342038798417,1167.0068026360907,1682.0029022479166
"Mass TxV 50/90, 70%",cancers_no_hiv,38431.10115546386,34300.409733884255,51890.6993018843
"Mass TxV 50/90, 70%",cancer_deaths,33587.930500529794,30181.035192777654,46164.67620822372
"Mass TxV 50/90, 70%",yll,841972.1945644225,731240.375406669,1100119.4541930843
"Mass TxV 50/90, 70%",yld,55201.49725083663,49657.84580339124,72117.35197198557
"Mass TxV 50/90, 70%",dalys,897455.5148842572,780898.2212100603,1172236.8061650693
"Mass TxV 50/90, 70%",screens,916508.4506000001,662614.4618800002,1129000.2051199998
"Mass TxV 50/90, 70%",ablations,453339.5716,358293.14762,558870.59014
"Mass TxV 50/90, 70%",leeps,20254.3304,15309.890920000003,33955.7892
"Mass TxV 50/90, 70%",cancer_treatments,47210.461299999995,38900.22868,65707.43068000002
"Mass TxV 50/90, 70%",vaccinations,3127.506900000386,-53614.404000000286,34551.50480000172
"Mass TxV 50/90, 70%",txvs,-6564785.9120000005,-7182155.774060001,-6176677.1986
"Mass TxV 50/90, 70%",excisions,0.0,0.0,0.0
HPV-Faster 70%,asr_cancer_incidence,360.70866772442787,347.01216098048485,393.8591986833092
HPV-Faster 70%,cancer_incidence,354.98521161079407,338.72018740475175,396.732106333971
HPV-Faster 70%,cancer_incidence_with_hiv,1645.6093827486038,1427.2638573646545,1869.4849186897277
HPV-Faster 70%,cancer_incidence_no_hiv,342.57234367728233,327.81772925257684,384.7520973205566
HPV-Faster 70%,cancers,41999.434746243205,40080.63371039859,49129.553945886066
HPV-Faster 70%,cancers_with_hiv,1617.367807585149,1419.5902062862203,1946.5006152460862
HPV-Faster 70%,cancers_no_hiv,40023.15105616295,38015.29271122106,47189.90725305774
HPV-Faster 70%,cancer_deaths,36094.40443707364,34179.17926584136,40466.06301402864
HPV-Faster 70%,yll,816135.6282394086,742361.9502015468,939836.5141914167
HPV-Faster 70%,yld,55812.70904639717,49520.847255336914,66136.47610214599
HPV-Faster 70%,dalys,870737.7294277045,795562.193655363,1005972.9902935625
HPV-Faster 70%,screens,803322.4866,478597.91304,1162390.0645000003
HPV-Faster 70%,ablations,423404.86270000006,333600.73600000003,529531.5968399999
HPV-Faster 70%,leeps,20552.188199999997,13165.314760000001,29517.707979999996
HPV-Faster 70%,cancer_treatments,48550.8214,40746.94704,64575.571039999995
HPV-Faster 70%,vaccinations,-19360.756999999285,-39674.65895999987,29994.280460001333
HPV-Faster 70%,txvs,0.0,0.0,0.0
HPV-Faster 70%,excisions,0.0,0.0,0.0
