scenario,metric,value,low,high
S&TxV&T&T 35% (cap30),cancer_treatments,-87570.19320000001,-110832.88738,-63562.85452000001
S&TxV&T&T 35% (cap30),vaccinations,-5957.156000000425,-47031.7466199996,25377.484560000525
S&TxV&T&T 35% (cap30),txvs,-5155471.7313,-7149927.5601,-2917308.65054
S&TxV 35% (cap30),asr_cancer_incidence,120.34867702434877,92.71526589621197,185.26558650003383
S&TxV 35% (cap30),cancer_incidence,132.03238207101822,98.58489024043084,207.7539026141166
S&TxV 35% (cap30),cancer_incidence_with_hiv,513.0120618343353,132.0764443397522,835.0327894449233
S&TxV 35% (cap30),cancer_incidence_no_hiv,130.53127172589302,97.77195516526699,204.6245135068893
S&TxV 35% (cap30),cancers,18164.855211234448,13082.509000148642,28945.518103287992
S&TxV 35% (cap30),cancers_with_hiv,494.4439219686251,155.77963080032382,748.5165849034851
S&TxV 35% (cap30),cancers_no_hiv,17749.345433133516,12825.16078484498,28203.856540256133
S&TxV 35% (cap30),cancer_deaths,13935.275091976888,10768.452133446994,22367.032269366602
S&TxV 35% (cap30),screens,-6096851.3082,-7105665.891019999,-5375171.64458
S&TxV 35% (cap30),ablations,1102073.86,675571.27618,1762841.60352
S&TxV 35% (cap30),leeps,53465.475099999996,35653.57866,84204.40005999999
S&TxV 35% (cap30),cancer_treatments,111696.67499999999,78366.38718,167693.94139999998
S&TxV 35% (cap30),vaccinations,-15041.818900000304,-29309.207519998774,13433.386780000099
S&TxV 35% (cap30),txvs,-4867294.3098,-6165716.03156,-2949090.0778
S&T&T 70% (cap30),asr_cancer_incidence,-37.138415462787975,-73.54679841950306,13.513249419695297
S&T&T 70% (cap30),cancer_incidence,-41.00705969333649,-81.43673782348633,21.473176968097672
S&T&T 70% (cap30),cancer_incidence_with_hiv,-3.446352958679199,-351.69571537971495,114.44944798946374
S&T&T 70% (cap30),cancer_incidence_no_hiv,-42.42558652162552,-78.8760598808527,21.881965136528002
S&T&T 70% (cap30),cancers,-5657.807580059969,-11404.973384143652,3837.3013237031405
S&T&T 70% (cap30),cancers_with_hiv,-22.339332281463157,-378.8751139082062,128.6745626183544
S&T&T 70% (cap30),cancers_no_hiv,-5854.394926202265,-10964.74062004295,3830.7490224210524
S&T&T 70% (cap30),cancer_deaths,-4198.3049999147115,-8463.926078774166,2869.5616986653663
S&T&T 70% (cap30),screens,-20161100.908600003,-23522813.396740004,-17995585.34526
S&T&T 70% (cap30),ablations,1101924.9311,674498.9881,1762543.7457199998
S&T&T 70% (cap30),leeps,53465.475099999996,35653.57866,84204.40005999999
S&T&T 70% (cap30),cancer_treatments,-290560.28390000004,-350578.6306,-236231.02118000004
S&T&T 70% (cap30),vaccinations,-24275.41069999989,-51708.11407999955,22637.192800001045
S&T&T 70% (cap30),txvs,0.0,0.0,0.0
S&T 70% (cap30),asr_cancer_incidence,-21.57299546682981,-67.46207192475077,-1.4506290430473439
S&T 70% (cap30),cancer_incidence,-19.72567155957222,-74.2536698281765,0.4722527146339396
S&T 70% (cap30),cancer_incidence_with_hiv,76.53575146198273,-362.6197877407074,238.30885102748869
S&T 70% (cap30),cancer_incidence_no_hiv,-20.880443334579468,-72.99954743385315,1.0113782644271823
S&T 70% (cap30),cancers,-2557.1085671977635,-10253.753788046717,614.1824254499993
S&T 70% (cap30),cancers_with_hiv,-43.189401117170746,-333.3028697514539,204.33043852109142
S&T 70% (cap30),cancers_no_hiv,-2549.662617803624,-9942.49260804711,685.9666971863724
S&T 70% (cap30),cancer_deaths,-1968.8397218890095,-7689.495849483191,314.53795587633317
S&T 70% (cap30),screens,-19936069.3407,-24690922.330999997,-17853715.67512
S&T 70% (cap30),ablations,1101776.0022,675571.27618,1762841.60352
S&T 70% (cap30),leeps,53465.475099999996,35653.57866,84204.40005999999
S&T 70% (cap30),cancer_treatments,-287432.777,-359573.93616000004,-221904.061
S&T 70% (cap30),vaccinations,-2978.5779999997467,-24930.69785999991,7148.587199999013
S&T 70% (cap30),txvs,0.0,0.0,0.0
S&TxV&T&T 70% (cap30),asr_cancer_incidence,79.57773058631011,61.64991726627619,123.27172570218292
S&TxV&T&T 70% (cap30),cancer_incidence,102.67661762237549,79.27930261045694,156.73803523778912
S&TxV&T&T 70% (cap30),cancer_incidence_with_hiv,302.42370450496674,0.13725845813751247,606.0410502910614
S&TxV&T&T 70% (cap30),cancer_incidence_no_hiv,100.27261985838413,77.76402599364519,155.4239895701408
S&TxV&T&T 70% (cap30),cancers,15348.610212644919,12294.079271319037,23679.09490798221
S&TxV&T&T 70% (cap30),cancers_with_hiv,269.56130214263044,28.594340948422545,444.40379670877144
S&TxV&T&T 70% (cap30),cancers_no_hiv,14746.939122575226,11941.416757436593,23144.146130572255
S&TxV&T&T 70% (cap30),cancer_deaths,11089.244102395613,8149.38811762719,16562.380583866958
S&TxV&T&T 70% (cap30),screens,-17303751.0332,-19943277.49946,-15168408.465
S&TxV&T&T 70% (cap30),ablations,1101924.9311,674498.9881,1762543.7457199998
S&TxV&T&T 70% (cap30),leeps,53465.475099999996,35653.57866,84204.40005999999
S&TxV&T&T 70% (cap30),cancer_treatments,-214755.4738,-282339.40862,-169600.23132
S&TxV&T&T 70% (cap30),vaccinations,-8042.16059999913,-22994.622160000356,17126.823500000683
S&TxV&T&T 70% (cap30),txvs,-7518526.5876,-10728957.099119999,-4604970.94534
S&TxV 70% (cap30),asr_cancer_incidence,253.45066403209518,185.64040479424585,383.74720074676753
S&TxV 70% (cap30),cancer_incidence,273.7090176716447,194.8587842002511,430.0902498424053
S&TxV 70% (cap30),cancer_incidence_with_hiv,937.0662178993225,546.490367269516,1183.1051708459854
S&TxV 70% (cap30),cancer_incidence_no_hiv,269.23642610013485,192.30664614886047,425.9125214755535
S&TxV 70% (cap30),cancers,36758.62694866986,25265.78644473041,59695.75805526576
S&TxV 70% (cap30),cancers_with_hiv,893.5733739242412,488.1889145222332,1146.45460873715
S&TxV 70% (cap30),cancers_no_hiv,35677.40574089205,24645.64704638772,58420.63514880557
S&TxV 70% (cap30),cancer_deaths,29166.23295840881,21240.53648925529,46458.95993945446
S&TxV 70% (cap30),screens,-18608517.126100004,-21317831.6749,-15871352.873
S&TxV 70% (cap30),ablations,1102073.86,675571.27618,1762841.60352
S&TxV 70% (cap30),leeps,53465.475099999996,35653.57866,84204.40005999999
S&TxV 70% (cap30),cancer_treatments,104101.3011,68120.07886,155273.27114
S&TxV 70% (cap30),vaccinations,-3127.506900000386,-32466.5001999991,22547.83545999955
S&TxV 70% (cap30),txvs,-8147006.545600001,-11994108.10462,-5073828.908319999
